O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
53-3031.00	2.D.1	Required Level of Education	RL	9	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	2.D.1	Required Level of Education	RL	10	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	1	73.73	27	15.40	35.37	93.50	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	2	4.63	27	4.47	0.60	27.99	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	3	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	4	2.72	27	2.77	0.32	19.39	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	5	1.37	27	1.43	0.16	10.85	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	6	17.55	27	14.28	2.72	61.81	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	7	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	8	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	9	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	10	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.1	Related Work Experience	RW	11	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.2	On-Site or In-Plant Training	PT	1	38.19	27	14.12	15.29	67.88	N	07/2012	Incumbent
53-3031.00	3.A.2	On-Site or In-Plant Training	PT	2	51.05	27	9.26	32.75	69.07	N	07/2012	Incumbent
53-3031.00	3.A.2	On-Site or In-Plant Training	PT	3	9.56	27	9.90	0.99	52.66	N	07/2012	Incumbent
53-3031.00	3.A.2	On-Site or In-Plant Training	PT	4	0.55	27	0.57	0.06	4.58	N	07/2012	Incumbent
53-3031.00	3.A.2	On-Site or In-Plant Training	PT	5	0.64	27	0.67	0.07	5.39	N	07/2012	Incumbent
53-3031.00	3.A.2	On-Site or In-Plant Training	PT	6	0.02	27	0.02	0.00	0.18	N	07/2012	Incumbent
53-3031.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.3	On-the-Job Training	OJ	1	4.68	27	4.47	0.62	27.83	N	07/2012	Incumbent
53-3031.00	3.A.3	On-the-Job Training	OJ	2	71.18	27	10.11	47.27	87.19	N	07/2012	Incumbent
53-3031.00	3.A.3	On-the-Job Training	OJ	3	23.44	27	8.61	10.25	45.07	N	07/2012	Incumbent
53-3031.00	3.A.3	On-the-Job Training	OJ	4	0.06	27	0.05	0.01	0.37	N	07/2012	Incumbent
53-3031.00	3.A.3	On-the-Job Training	OJ	5	0.64	27	0.67	0.07	5.39	N	07/2012	Incumbent
53-3031.00	3.A.3	On-the-Job Training	OJ	6	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.3	On-the-Job Training	OJ	7	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.3	On-the-Job Training	OJ	8	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3031.00	3.A.3	On-the-Job Training	OJ	9	0.00	27	0.00	n/a	n/a	N	07/2012	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	1	18.77	75	8.06	7.45	39.86	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	2	55.72	75	9.51	36.87	73.06	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	3	14.60	75	5.40	6.72	28.84	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	4	4.63	75	3.26	1.10	17.46	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	5	0.81	75	0.81	0.11	5.77	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	6	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	7	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	8	5.48	75	5.36	0.73	31.32	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	9	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	10	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	11	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	2.D.1	Required Level of Education	RL	12	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	1	3.63	75	2.62	0.84	14.32	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	2	2.32	75	1.36	0.72	7.27	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	3	4.51	75	2.26	1.63	11.86	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	4	22.54	75	12.72	6.38	55.41	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	5	23.34	75	8.38	10.70	43.62	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	6	14.05	75	5.44	6.25	28.64	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	7	24.18	75	8.07	11.72	43.39	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	8	5.42	75	3.45	1.48	17.96	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	9	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	10	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	3.A.1	Related Work Experience	RW	11	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	3.A.2	On-Site or In-Plant Training	PT	1	5.92	75	2.97	2.13	15.41	N	07/2014	Incumbent
53-3032.00	3.A.2	On-Site or In-Plant Training	PT	2	23.82	75	7.78	11.75	42.34	N	07/2014	Incumbent
53-3032.00	3.A.2	On-Site or In-Plant Training	PT	3	20.02	75	10.70	6.20	48.68	N	07/2014	Incumbent
53-3032.00	3.A.2	On-Site or In-Plant Training	PT	4	27.37	75	13.14	9.17	58.44	N	07/2014	Incumbent
53-3032.00	3.A.2	On-Site or In-Plant Training	PT	5	5.28	75	2.83	1.77	14.70	N	07/2014	Incumbent
53-3032.00	3.A.2	On-Site or In-Plant Training	PT	6	6.61	75	3.30	2.38	17.02	N	07/2014	Incumbent
53-3032.00	3.A.2	On-Site or In-Plant Training	PT	7	8.30	75	5.58	2.05	28.08	N	07/2014	Incumbent
53-3032.00	3.A.2	On-Site or In-Plant Training	PT	8	2.68	75	2.66	0.36	17.40	N	07/2014	Incumbent
53-3032.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3032.00	3.A.3	On-the-Job Training	OJ	1	5.04	75	2.75	1.67	14.28	N	07/2014	Incumbent
53-3032.00	3.A.3	On-the-Job Training	OJ	2	26.15	75	8.10	13.31	44.95	N	07/2014	Incumbent
53-3032.00	3.A.3	On-the-Job Training	OJ	3	32.31	75	11.65	14.17	57.97	N	07/2014	Incumbent
53-3032.00	3.A.3	On-the-Job Training	OJ	4	7.21	75	5.41	1.53	28.04	N	07/2014	Incumbent
53-3032.00	3.A.3	On-the-Job Training	OJ	5	10.59	75	6.77	2.77	33.00	N	07/2014	Incumbent
53-3032.00	3.A.3	On-the-Job Training	OJ	6	12.51	75	6.15	4.46	30.46	N	07/2014	Incumbent
53-3032.00	3.A.3	On-the-Job Training	OJ	7	3.52	75	1.92	1.17	10.11	N	07/2014	Incumbent
53-3032.00	3.A.3	On-the-Job Training	OJ	8	2.68	75	2.66	0.36	17.40	N	07/2014	Incumbent
53-3032.00	3.A.3	On-the-Job Training	OJ	9	0.00	75	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	1	22.83	29	6.33	12.41	38.18	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	2	74.63	29	6.68	58.81	85.84	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	3	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	4	2.54	29	2.56	0.31	17.82	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	5	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	6	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	7	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	8	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	9	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	10	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	11	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	2.D.1	Required Level of Education	RL	12	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	1	39.30	29	13.61	16.75	67.56	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	2	0.37	29	0.37	0.05	2.91	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	3	20.50	29	10.32	6.59	48.54	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	4	6.29	29	4.42	1.42	23.80	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	5	1.86	29	1.58	0.32	10.02	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	6	31.69	29	17.33	8.26	70.50	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	7	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	8	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	9	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	10	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.1	Related Work Experience	RW	11	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.2	On-Site or In-Plant Training	PT	1	24.31	29	8.19	11.43	44.42	N	07/2014	Incumbent
53-3033.00	3.A.2	On-Site or In-Plant Training	PT	2	52.52	29	9.97	32.77	71.51	N	07/2014	Incumbent
53-3033.00	3.A.2	On-Site or In-Plant Training	PT	3	20.06	29	9.98	6.55	47.30	N	07/2014	Incumbent
53-3033.00	3.A.2	On-Site or In-Plant Training	PT	4	0.58	29	0.59	0.07	4.54	N	07/2014	Incumbent
53-3033.00	3.A.2	On-Site or In-Plant Training	PT	5	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.2	On-Site or In-Plant Training	PT	6	2.54	29	2.56	0.31	17.82	N	07/2014	Incumbent
53-3033.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.3	On-the-Job Training	OJ	1	18.51	29	10.80	4.98	49.61	N	07/2014	Incumbent
53-3033.00	3.A.3	On-the-Job Training	OJ	2	50.74	29	12.95	26.28	74.86	N	07/2014	Incumbent
53-3033.00	3.A.3	On-the-Job Training	OJ	3	14.56	29	7.33	4.85	36.30	N	07/2014	Incumbent
53-3033.00	3.A.3	On-the-Job Training	OJ	4	10.59	29	6.30	2.94	31.62	N	07/2014	Incumbent
53-3033.00	3.A.3	On-the-Job Training	OJ	5	5.60	29	3.75	1.37	20.21	N	07/2014	Incumbent
53-3033.00	3.A.3	On-the-Job Training	OJ	6	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.3	On-the-Job Training	OJ	7	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.3	On-the-Job Training	OJ	8	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3033.00	3.A.3	On-the-Job Training	OJ	9	0.00	29	0.00	n/a	n/a	N	07/2014	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	1	46.28	33	13.00	22.89	71.43	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	2	31.59	33	12.16	12.79	59.24	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	3	9.62	33	5.86	2.62	29.60	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	4	6.47	33	5.08	1.24	27.69	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	5	4.51	33	4.09	0.68	24.65	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	6	1.20	33	1.23	0.15	9.16	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	7	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	8	0.33	33	0.34	0.04	2.70	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	9	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	10	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	11	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	2.D.1	Required Level of Education	RL	12	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	1	27.08	33	11.46	10.22	54.77	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	2	22.19	33	13.50	5.48	58.38	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	3	2.26	33	1.85	0.42	11.31	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	4	23.18	33	11.45	7.53	52.78	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	5	7.62	33	4.38	2.27	22.67	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	6	14.21	33	6.47	5.31	32.82	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	7	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	8	1.20	33	1.23	0.15	9.16	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	9	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	10	2.26	33	1.85	0.42	11.31	N	06/2010	Incumbent
53-3041.00	3.A.1	Related Work Experience	RW	11	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.2	On-Site or In-Plant Training	PT	1	16.47	33	5.89	7.62	32.04	N	06/2010	Incumbent
53-3041.00	3.A.2	On-Site or In-Plant Training	PT	2	63.58	33	9.62	42.82	80.27	N	06/2010	Incumbent
53-3041.00	3.A.2	On-Site or In-Plant Training	PT	3	14.18	33	8.53	3.81	40.79	N	06/2010	Incumbent
53-3041.00	3.A.2	On-Site or In-Plant Training	PT	4	0.91	33	0.73	0.18	4.53	N	06/2010	Incumbent
53-3041.00	3.A.2	On-Site or In-Plant Training	PT	5	4.86	33	4.57	0.68	27.61	N	06/2010	Incumbent
53-3041.00	3.A.2	On-Site or In-Plant Training	PT	6	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.2	On-Site or In-Plant Training	PT	7	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.3	On-the-Job Training	OJ	1	28.10	33	9.44	13.11	50.30	N	06/2010	Incumbent
53-3041.00	3.A.3	On-the-Job Training	OJ	2	60.09	33	13.15	33.01	82.15	N	06/2010	Incumbent
53-3041.00	3.A.3	On-the-Job Training	OJ	3	0.58	33	0.61	0.07	4.83	N	06/2010	Incumbent
53-3041.00	3.A.3	On-the-Job Training	OJ	4	5.39	33	4.20	1.05	23.37	N	06/2010	Incumbent
53-3041.00	3.A.3	On-the-Job Training	OJ	5	5.84	33	4.06	1.36	21.80	N	06/2010	Incumbent
53-3041.00	3.A.3	On-the-Job Training	OJ	6	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.3	On-the-Job Training	OJ	7	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.3	On-the-Job Training	OJ	8	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-3041.00	3.A.3	On-the-Job Training	OJ	9	0.00	33	0.00	n/a	n/a	N	06/2010	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	1	2.37	21	2.56	0.24	19.62	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	2	67.84	21	12.06	39.97	86.98	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	3	23.21	21	9.93	8.63	49.15	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	4	6.58	21	5.80	0.98	33.49	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	5	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	6	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	7	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	8	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	9	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	10	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	11	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	2.D.1	Required Level of Education	RL	12	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	1	25.37	21	11.19	9.01	53.85	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	2	3.37	21	3.46	0.38	24.24	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	3	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	4	2.37	21	2.51	0.25	18.93	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	5	12.59	21	7.55	3.33	37.60	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	6	33.09	21	10.73	15.26	57.61	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	7	15.36	21	9.68	3.70	46.19	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	8	7.85	21	6.95	1.13	38.75	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	9	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	10	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	3.A.1	Related Work Experience	RW	11	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	3.A.2	On-Site or In-Plant Training	PT	1	4.74	21	3.40	1.02	19.35	N	07/2015	Incumbent
53-4011.00	3.A.2	On-Site or In-Plant Training	PT	2	11.15	21	8.05	2.25	40.59	N	07/2015	Incumbent
53-4011.00	3.A.2	On-Site or In-Plant Training	PT	3	11.85	21	6.17	3.78	31.54	N	07/2015	Incumbent
53-4011.00	3.A.2	On-Site or In-Plant Training	PT	4	37.90	21	12.33	16.98	64.54	N	07/2015	Incumbent
53-4011.00	3.A.2	On-Site or In-Plant Training	PT	5	17.73	21	7.67	6.72	39.21	N	07/2015	Incumbent
53-4011.00	3.A.2	On-Site or In-Plant Training	PT	6	8.78	21	8.88	0.94	49.29	N	07/2015	Incumbent
53-4011.00	3.A.2	On-Site or In-Plant Training	PT	7	7.85	21	6.95	1.13	38.75	N	07/2015	Incumbent
53-4011.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	3.A.3	On-the-Job Training	OJ	1	2.37	21	2.43	0.27	17.84	N	07/2015	Incumbent
53-4011.00	3.A.3	On-the-Job Training	OJ	2	2.37	21	2.56	0.24	19.62	N	07/2015	Incumbent
53-4011.00	3.A.3	On-the-Job Training	OJ	3	9.48	21	7.43	1.69	38.92	N	07/2015	Incumbent
53-4011.00	3.A.3	On-the-Job Training	OJ	4	38.83	21	11.38	18.95	63.29	N	07/2015	Incumbent
53-4011.00	3.A.3	On-the-Job Training	OJ	5	30.32	21	7.30	17.47	47.21	N	07/2015	Incumbent
53-4011.00	3.A.3	On-the-Job Training	OJ	6	8.78	21	8.88	0.94	49.29	N	07/2015	Incumbent
53-4011.00	3.A.3	On-the-Job Training	OJ	7	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4011.00	3.A.3	On-the-Job Training	OJ	8	7.85	21	6.95	1.13	38.75	N	07/2015	Incumbent
53-4011.00	3.A.3	On-the-Job Training	OJ	9	0.00	21	0.00	n/a	n/a	N	07/2015	Incumbent
53-4012.00	2.D.1	Required Level of Education	RL	1	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	2	65.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	3	20.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	4	15.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	5	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	6	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	7	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	8	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	9	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	10	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	11	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	2.D.1	Required Level of Education	RL	12	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	1	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	2	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	3	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	4	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	5	5.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	6	70.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	7	25.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	8	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	9	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	10	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.1	Related Work Experience	RW	11	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.2	On-Site or In-Plant Training	PT	1	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.2	On-Site or In-Plant Training	PT	2	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.2	On-Site or In-Plant Training	PT	3	30.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.2	On-Site or In-Plant Training	PT	4	20.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.2	On-Site or In-Plant Training	PT	5	25.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.2	On-Site or In-Plant Training	PT	6	20.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.2	On-Site or In-Plant Training	PT	7	5.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.2	On-Site or In-Plant Training	PT	8	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.2	On-Site or In-Plant Training	PT	9	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.3	On-the-Job Training	OJ	1	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.3	On-the-Job Training	OJ	2	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.3	On-the-Job Training	OJ	3	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.3	On-the-Job Training	OJ	4	0.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.3	On-the-Job Training	OJ	5	40.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
53-4012.00	3.A.3	On-the-Job Training	OJ	6	55.00	20	n/a	n/a	n/a	n/a	06/2009	Occupational Expert
